9.011119999999999663e+01	1.120069999999999936e+03	8.261109999999999332e+01	-7.960694468707099972e-03	-1.724592847278199909e-03	-1.372427746582899951e-03	6.236101621428899629e-03	6.588266722124199587e-03	-3.521651006951999948e-04	7.847807271650654171e-01	-1.123886009375289069e-01	-2.743396124282037052e-01	-7.960694468707099972e-03	-1.724592847278199909e-03	-1.372427746582899951e-03	1.700000000000000122e-01	2.660000000000000142e+00	8.500000000000000611e-02	3.837862000000000000e+06	3.557950000000000000e+08	1.254107500000000000e+08	4.763000000000000012e-01	1.188499999999999890e+00	-1.000000000000000056e-01	1.308370000000000000e+05	2.371410000000000000e+07	6.311667000000000000e+07	9.099999999999999645e+00	3.666700000000000070e+00	4.733299999999999841e+00	-4.812300000000000000e+04	1.268974000000000000e+13	7.443580000000000000e+11
8.939669999999999561e+01	1.118140000000000100e+03	8.249779999999999802e+01	-7.960694468707099972e-03	-1.724592847278199909e-03	-1.372427746582899951e-03	6.236101621428899629e-03	6.588266722124199587e-03	-3.521651006951999948e-04	7.847807271650654171e-01	-1.123886009375289069e-01	-2.743396124282037052e-01	-7.960694468707099972e-03	-1.724592847278199909e-03	-1.372427746582899951e-03	1.600000000000000033e-01	2.750000000000000000e+00	9.299999999999999933e-02	3.837862000000000000e+06	3.557950000000000000e+08	1.254107500000000000e+08	4.930999999999999828e-01	6.841000000000000414e-01	0.000000000000000000e+00	1.310560000000000000e+05	2.371410000000000000e+07	6.311667000000000000e+07	9.000000000000000000e+00	3.666700000000000070e+00	4.733299999999999841e+00	-4.475300000000000000e+04	1.268974000000000000e+13	7.443580000000000000e+11
8.848720000000000141e+01	1.122450000000000045e+03	8.179359999999999786e+01	-1.022585996130320057e-02	3.847205705659099972e-03	-8.572625379385599709e-03	1.407306566696230055e-02	1.653234581917500034e-03	1.241983108504469968e-02	7.847807271650654171e-01	-1.123886009375289069e-01	-2.743396124282037052e-01	-7.960694468707099972e-03	-1.724592847278199909e-03	-1.372427746582899951e-03	1.400000000000000133e-01	2.919999999999999929e+00	8.500000000000000611e-02	3.837862000000000000e+06	3.557950000000000000e+08	1.254107500000000000e+08	9.750999999999999668e-01	3.891999999999999904e-01	2.999999999999999889e-01	1.312820000000000000e+05	2.371410000000000000e+07	6.311667000000000000e+07	9.000000000000000000e+00	3.666700000000000070e+00	4.733299999999999841e+00	-4.431200000000000000e+04	1.268974000000000000e+13	7.443580000000000000e+11
8.692140000000000555e+01	1.086839999999999918e+03	8.334699999999999420e+01	-1.785364676183750013e-02	-3.223939301961999820e-02	1.881361480858510099e-02	-1.438574625778249981e-02	3.666726157042259765e-02	-5.105300782820520328e-02	7.847807271650654171e-01	-1.123886009375289069e-01	-2.743396124282037052e-01	-1.022585996130320057e-02	3.847205705659099972e-03	-8.572625379385599709e-03	1.000000000000000056e-01	3.009999999999999787e+00	6.199999999999999956e-02	3.889384799999999814e+06	3.584557000000000000e+08	1.235853000000000000e+08	6.439000000000000279e-01	9.750000000000000333e-02	1.000000000000000056e-01	1.315970000000000000e+05	2.486100000000000000e+07	6.284667000000000000e+07	9.099999999999999645e+00	3.333299999999999930e+00	4.666699999999999626e+00	-4.268500000000000000e+04	5.879612000000000000e+12	-1.653094000000000000e+12
8.694639999999999702e+01	1.083539999999999964e+03	8.125719999999999743e+01	2.875748145694000178e-04	-3.040944482550299918e-03	-2.539318307925590018e-02	-3.328519297119700206e-03	-2.568075789382540108e-02	2.235223859670560156e-02	7.847807271650654171e-01	-1.123886009375289069e-01	-2.743396124282037052e-01	-1.785364676183750013e-02	-3.223939301961999820e-02	1.881361480858510099e-02	8.999999999999999667e-02	3.020000000000000018e+00	6.900000000000000577e-02	3.889384799999999814e+06	3.584557000000000000e+08	1.235853000000000000e+08	4.703999999999999848e-01	1.925999999999999934e-01	0.000000000000000000e+00	1.317040000000000000e+05	2.486100000000000000e+07	6.284667000000000000e+07	9.000000000000000000e+00	3.333299999999999930e+00	4.666699999999999626e+00	-4.772500000000000000e+04	5.879612000000000000e+12	-1.653094000000000000e+12
8.694119999999999493e+01	1.081269999999999982e+03	8.051179999999999382e+01	-5.980875003785968147e-05	-2.097182507460700149e-03	-9.215675135264299322e-03	-2.037373757422800136e-03	-9.155866385226399742e-03	7.118492627803599607e-03	7.847807271650654171e-01	-1.123886009375289069e-01	-2.743396124282037052e-01	2.875748145694000178e-04	-3.040944482550299918e-03	-2.539318307925590018e-02	8.999999999999999667e-02	3.200000000000000178e+00	6.900000000000000577e-02	3.889384799999999814e+06	3.584557000000000000e+08	1.235853000000000000e+08	-1.071000000000000008e-01	1.932999999999999996e-01	-2.000000000000000111e-01	1.319310000000000000e+05	2.486100000000000000e+07	6.284667000000000000e+07	9.099999999999999645e+00	3.333299999999999930e+00	4.666699999999999626e+00	-4.988200000000000000e+04	5.879612000000000000e+12	-1.653094000000000000e+12
8.631780000000000541e+01	1.059500000000000000e+03	7.939736842000000649e+01	-7.196194024428900250e-03	-2.033917747649199859e-02	-1.393853315418520054e-02	-1.314298345206309920e-02	-6.742339129756300294e-03	-6.400644322306799777e-03	7.847807271650654171e-01	-1.123886009375289069e-01	-2.743396124282037052e-01	-5.980875003785968147e-05	-2.097182507460700149e-03	-9.215675135264299322e-03	7.000000000000000666e-02	3.259999999999999787e+00	7.299999999999999545e-02	3.911920000000000000e+06	3.632908000000000000e+08	1.261422750000000000e+08	8.859999999999999820e-02	4.818000000000000060e-01	0.000000000000000000e+00	1.319930000000000000e+05	2.477370000000000000e+07	6.283333000000000000e+07	9.000000000000000000e+00	3.299999999999999822e+00	4.466700000000000337e+00	-4.607000000000000000e+04	7.814139000000000000e+12	-6.657510000000000000e+11
8.689830000000000609e+01	1.073170000000000073e+03	7.722086957000000496e+01	6.702635300769000173e-03	1.281978666932200028e-02	-2.779547266345349862e-02	6.117151368552900363e-03	-3.449810796422250053e-02	4.061525933277550238e-02	7.847807271650654171e-01	-1.123886009375289069e-01	-2.743396124282037052e-01	-7.196194024428900250e-03	-2.033917747649199859e-02	-1.393853315418520054e-02	1.000000000000000056e-01	3.250000000000000000e+00	8.100000000000000255e-02	3.911920000000000000e+06	3.632908000000000000e+08	1.261422750000000000e+08	2.757999999999999896e-01	6.714999999999999858e-01	1.000000000000000056e-01	1.321250000000000000e+05	2.477370000000000000e+07	6.283333000000000000e+07	9.000000000000000000e+00	3.299999999999999822e+00	4.466700000000000337e+00	-4.505200000000000000e+04	7.814139000000000000e+12	-6.657510000000000000e+11
8.972530000000000427e+01	1.118609999999999900e+03	7.683750000000000568e+01	3.201431121358749854e-02	4.146995771596360264e-02	-4.976949482319499921e-03	9.455646502376000018e-03	-3.699126069590699672e-02	4.644690719828310083e-02	7.847807271650654171e-01	-1.123886009375289069e-01	-2.743396124282037052e-01	6.702635300769000173e-03	1.281978666932200028e-02	-2.779547266345349862e-02	8.000000000000000167e-02	3.250000000000000000e+00	8.000000000000000167e-02	3.911920000000000000e+06	3.632908000000000000e+08	1.261422750000000000e+08	1.517999999999999905e-01	-9.589999999999999913e-02	0.000000000000000000e+00	1.323440000000000000e+05	2.477370000000000000e+07	6.283333000000000000e+07	9.000000000000000000e+00	3.299999999999999822e+00	4.466700000000000337e+00	-4.347700000000000000e+04	7.814139000000000000e+12	-6.657510000000000000e+11
9.060980000000000700e+01	1.155450000000000045e+03	7.677200000000000557e+01	9.809594391825200363e-03	3.240303537344500079e-02	-8.528118894961000170e-04	2.259344098161970155e-02	-1.066240628132139948e-02	3.325584726294109755e-02	7.847807271650654171e-01	-1.123886009375289069e-01	-2.743396124282037052e-01	3.201431121358749854e-02	4.146995771596360264e-02	-4.976949482319499921e-03	7.000000000000000666e-02	3.240000000000000213e+00	8.100000000000000255e-02	3.960564799999999814e+06	3.710341000000000000e+08	1.262700500000000000e+08	-2.063000000000000111e-01	-1.897999999999999965e-01	1.000000000000000056e-01	1.325530000000000000e+05	2.475697000000000000e+07	6.293333000000000000e+07	8.800000000000000711e+00	3.233299999999999841e+00	4.466700000000000337e+00	-4.550900000000000000e+04	8.207527000000000000e+12	-1.165549000000000000e+12
