run_id,seed,data,use_graph,final_test_rse,final_test_rae,best_test_rse,objective_rse,return_code,trial_json,log_file
11,777,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,0.8394,1.0148,0.8407612502829228,0.8407612502829228,0,"{""lr"": 0.0005, ""dropout"": 0.05, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.1}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_011.log
12,2026,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,0.7927,0.9458,0.7946818118945457,0.7946818118945457,0,"{""lr"": 0.0005, ""dropout"": 0.05, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.1}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_012.log
13,123,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,0.8634,1.0284,0.8611124364736127,0.8611124364736127,0,"{""lr"": 0.0007, ""dropout"": 0.05, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.1}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_013.log
14,777,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,0.7273,0.8332,0.7278764074471717,0.7278764074471717,0,"{""lr"": 0.0007, ""dropout"": 0.05, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.1}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_014.log
15,2026,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,0.7113,0.7941,0.7128575775826673,0.7128575775826673,0,"{""lr"": 0.0007, ""dropout"": 0.05, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.1}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_015.log
16,123,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,1.0653,1.3061,1.0653000400358257,1.0653000400358257,0,"{""lr"": 0.0003, ""dropout"": 0.0, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.0}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_016.log
17,777,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,0.9868,1.2103,0.9868093926439524,0.9868093926439524,0,"{""lr"": 0.0003, ""dropout"": 0.0, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.0}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_017.log
18,2026,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,0.905,1.1021,0.9050446353055479,0.9050446353055479,0,"{""lr"": 0.0003, ""dropout"": 0.0, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.0}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_018.log
19,123,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,0.9649,1.1741,0.9648616410117978,0.9648616410117978,0,"{""lr"": 0.0005, ""dropout"": 0.0, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.0}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_019.log
20,777,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,0.8408,1.0162,0.8408057388153719,0.8408057388153719,0,"{""lr"": 0.0005, ""dropout"": 0.0, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.0}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_020.log
21,2026,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,0.7931,0.9452,0.7931200034362246,0.7931200034362246,0,"{""lr"": 0.0005, ""dropout"": 0.0, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.0}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_021.log
22,123,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,0.7255,0.832,0.7172938396798204,0.7172938396798204,0,"{""lr"": 0.0003, ""dropout"": 0.1, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 36, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_022.log
23,777,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,1.0867,1.2997,1.0838256114512006,1.0838256114512006,0,"{""lr"": 0.0003, ""dropout"": 0.1, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 36, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_023.log
24,2026,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,1.1934,1.4105,1.1930262858860552,1.1930262858860552,0,"{""lr"": 0.0003, ""dropout"": 0.1, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 36, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_024.log
25,123,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,1.1251,1.3788,1.121768632814745,1.121768632814745,0,"{""lr"": 0.0002, ""dropout"": 0.05, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_025.log
26,777,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,1.0754,1.318,1.0756035857644353,1.0756035857644353,0,"{""lr"": 0.0002, ""dropout"": 0.05, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_026.log
27,2026,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,0.974,1.1861,0.9729055754563557,0.9729055754563557,0,"{""lr"": 0.0002, ""dropout"": 0.05, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_027.log
28,123,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,1.1358,1.354,1.134203167432216,1.134203167432216,0,"{""lr"": 0.0002, ""dropout"": 0.1, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 12, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_028.log
29,777,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,1.1841,1.4116,1.1847327923568816,1.1847327923568816,0,"{""lr"": 0.0002, ""dropout"": 0.1, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 12, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_029.log
30,2026,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,1.028,1.2071,1.027117648881165,1.027117648881165,0,"{""lr"": 0.0002, ""dropout"": 0.1, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 12, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_030.log
31,123,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,1.1,1.3079,1.1021471955626176,1.1021471955626176,0,"{""lr"": 0.0003, ""dropout"": 0.05, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 12, ""seq_out_len"": 1, ""ss_prob"": 0.3}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_031.log
32,777,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,1.1372,1.352,1.1351480652576382,1.1351480652576382,0,"{""lr"": 0.0003, ""dropout"": 0.05, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 12, ""seq_out_len"": 1, ""ss_prob"": 0.3}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_032.log
33,2026,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,0.9719,1.1314,0.9729096684009397,0.9729096684009397,0,"{""lr"": 0.0003, ""dropout"": 0.05, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 12, ""seq_out_len"": 1, ""ss_prob"": 0.3}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_033.log
34,123,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,1.1474,1.4067,1.1494056340976038,1.1494056340976038,0,"{""lr"": 0.0002, ""dropout"": 0.1, ""layers"": 1, ""conv_channels"": 8, ""residual_channels"": 64, ""skip_channels"": 128, ""end_channels"": 512, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_034.log
35,777,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,1.14,1.3934,1.1401747724031626,1.1401747724031626,0,"{""lr"": 0.0002, ""dropout"": 0.1, ""layers"": 1, ""conv_channels"": 8, ""residual_channels"": 64, ""skip_channels"": 128, ""end_channels"": 512, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_035.log
36,2026,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,1.2948,1.5874,1.2934222032414755,1.2934222032414755,0,"{""lr"": 0.0002, ""dropout"": 0.1, ""layers"": 1, ""conv_channels"": 8, ""residual_channels"": 64, ""skip_channels"": 128, ""end_channels"": 512, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260217_134252/run_036.log
