run_id,seed,data,use_graph,final_test_rse,final_test_rae,best_test_rse,objective_rse,return_code,trial_json,log_file
11,777,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,2.2475,2.4797,2.246534764287641,2.246534764287641,0,"{""lr"": 0.0002, ""dropout"": 0.05, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260216_233334/run_011.log
12,2026,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,1.8291,2.0131,1.830505070528648,1.830505070528648,0,"{""lr"": 0.0002, ""dropout"": 0.05, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260216_233334/run_012.log
13,123,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,2.2348,2.5401,2.230373556194569,2.230373556194569,0,"{""lr"": 0.0002, ""dropout"": 0.1, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 12, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260216_233334/run_013.log
14,777,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,2.3826,2.6717,2.3843189931296096,2.3843189931296096,0,"{""lr"": 0.0002, ""dropout"": 0.1, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 12, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260216_233334/run_014.log
15,2026,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,1.9881,2.2434,1.9867320769840122,1.9867320769840122,0,"{""lr"": 0.0002, ""dropout"": 0.1, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 12, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260216_233334/run_015.log
16,123,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,2.1307,2.4164,2.1309674552181894,2.1309674552181894,0,"{""lr"": 0.0003, ""dropout"": 0.05, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 12, ""seq_out_len"": 1, ""ss_prob"": 0.3}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260216_233334/run_016.log
17,777,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,2.2515,2.5222,2.251298365987244,2.251298365987244,0,"{""lr"": 0.0003, ""dropout"": 0.05, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 12, ""seq_out_len"": 1, ""ss_prob"": 0.3}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260216_233334/run_017.log
18,2026,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,1.8415,2.0701,1.841253111114287,1.841253111114287,0,"{""lr"": 0.0003, ""dropout"": 0.05, ""layers"": 2, ""conv_channels"": 16, ""residual_channels"": 128, ""skip_channels"": 256, ""end_channels"": 1024, ""seq_in_len"": 12, ""seq_out_len"": 1, ""ss_prob"": 0.3}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260216_233334/run_018.log
19,123,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,2.365,2.6359,2.3548639719805475,2.3548639719805475,0,"{""lr"": 0.0002, ""dropout"": 0.1, ""layers"": 1, ""conv_channels"": 8, ""residual_channels"": 64, ""skip_channels"": 128, ""end_channels"": 512, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260216_233334/run_019.log
20,777,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,2.3847,2.6111,2.383927666000761,2.383927666000761,0,"{""lr"": 0.0002, ""dropout"": 0.1, ""layers"": 1, ""conv_channels"": 8, ""residual_channels"": 64, ""skip_channels"": 128, ""end_channels"": 512, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260216_233334/run_020.log
21,2026,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,2.7386,3.0279,2.728240182739962,2.728240182739962,0,"{""lr"": 0.0002, ""dropout"": 0.1, ""layers"": 1, ""conv_channels"": 8, ""residual_channels"": 64, ""skip_channels"": 128, ""end_channels"": 512, ""seq_in_len"": 24, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260216_233334/run_021.log
22,123,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,2.2171,2.5078,2.208997287580169,2.208997287580169,0,"{""lr"": 0.0003, ""dropout"": 0.1, ""layers"": 1, ""conv_channels"": 8, ""residual_channels"": 64, ""skip_channels"": 128, ""end_channels"": 512, ""seq_in_len"": 12, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260216_233334/run_022.log
23,777,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,2.3226,2.6161,2.3231212355288156,2.3231212355288156,0,"{""lr"": 0.0003, ""dropout"": 0.1, ""layers"": 1, ""conv_channels"": 8, ""residual_channels"": 64, ""skip_channels"": 128, ""end_channels"": 512, ""seq_in_len"": 12, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260216_233334/run_023.log
24,2026,/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv,0,2.0676,2.3217,2.059982122744014,2.059982122744014,0,"{""lr"": 0.0003, ""dropout"": 0.1, ""layers"": 1, ""conv_channels"": 8, ""residual_channels"": 64, ""skip_channels"": 128, ""end_channels"": 512, ""seq_in_len"": 12, ""seq_out_len"": 1, ""ss_prob"": 0.2}",/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/tuning_runs/20260216_233334/run_024.log
